"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"4113";"Košickı";"Michalovce";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ";"Malèice 347";"Malèice";"07206";;;;;;;;;;;;;;;"0";"1,02564";;;;;;;;;;;;;;"91,2844";;;;
"4114";"Košickı";"Roòava";"Obec";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola - Gymnáz.";"SNP 607";"Dobšiná";"04925";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"62,6126";;;;
"4115";"Košickı";"Roòava";"Obec";"Stredná odborná škola";"Maïarskı";"Stredná odborná škola";"Spojená škola - SOŠ";"J. A .Komenského 5";"Roòava";"04801";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,1193";;;;
"4116";"Košickı";"Spišská Nová Ves";"Krajskı úrad, Okresnı úrad";"Odborné uèilište";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - OU";"Hviezdoslavova 25";"Spišská Nová Ves";"05270";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,625";;;;
"4117";"ilinskı";"ilina";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Katol.spojená škola-CZŠ";"Nám. Andreja Škrábika è.5";"Rajec";"01501";;;;;;;;;;;"78,1861";"57,0718";;;;;;;;;;;;;;;;;;"43,0629";;;;
"4118";"Nitriansky";"Ša¾a";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Školská 1697";"Moèenok";"95131";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"92,5824";;;;
"4119";"ilinskı";"ilina";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Katol.spojená škola-Gym";"Nám. Andreja Škrábika è.5";"Rajec";"01501";"59,5122";"84,5771";;;;"12,5";;;;;;;;;"87,3016";"80,9524";"57,9365";;;;;;;;;;;;;"88,7387";;;;
"4120";"Bratislavskı";"Bratislava V";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Zadunajská 27";"Bratislava - Petralka";"85101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,808";;;;
"4121";"Trenèiansky";"Povaská Bystrica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Povaské Podhradie 169";"Povaská Bystrica";"01704";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"27,7004";;;;
"4122";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"m. è. Povaská Teplá 181";"Povaská Bystrica";"01705";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"75,9962";;;;
"4123";"Trenèiansky";"Púchov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"ZŠ s MŠ";"Visolaje 150";"Visolaje";"01861";;;;;;;;;;;;;;;"45,188";"83,0075";"43,4586";;;;;;;;;;;;;"61,4498";;;;
"4230";"Bratislavskı";"Bratislava V";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Vavilovova 18";"Bratislava - Petralka";"85101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"74,94";;;;
"4125";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Snenica 218";"Snenica";"02332";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"74,0759";;;;
"4126";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Demänovská ulica 408/4A";"Liptovskı Mikuláš";"03101";;;;;;;;;;;"79,2807";"84,9325";;;;;;;;;;;;;;;;;;"20,4033";;;;
"4127";"ilinskı";"ilina";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krasòany 19";"Krasòany";"01303";;;;;;;;;;;;;;;"87,8947";"58,4211";"75,8647";;;;;;;;;;;;;"53,8646";;;;
"4128";"Banskobystrickı";"Banská Štiavnica";"Obèianske zdruenia";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkr. základná škola";"Akademická 13";"Banská Štiavnica";"96901";;;;;;;;;;;;;;;"0";"22,0301";"5,56391";;;;;;;;;;;;;"47,0955";;;;
"4129";"Prešovskı";"Poprad";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná základná škola";"Rovná 15";"Poprad";"05801";;;;;;;;;;;"4,22205";"9,95025";;;;;;;;;;;;;;;;;;"71,4834";;;;
"4130";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. ZUŠ";"Ostredková 14";"Bratislava - Ruinov";"82102";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,1538";;;;
"4131";"Nitriansky";"Nitra";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ Pacovskej";"Nové Sady 176";"Nové Sady";"95124";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,6593";;;;
"4132";"ilinskı";"Dolnı Kubín";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Chlebnice 134";"Chlebnice";"02755";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,4286";;;;
"4133";"ilinskı";"ilina";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Slov. dobrovo¾níkov 122/7";"ilina";"01001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26,6484";;;;
"4134";"Prešovskı";"Prešov";"Obèianske zdruenia";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ GRIMMY";"Tkáèska 3";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6,31868";;;;
"4135";"Prešovskı";"Sabinov";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Pod lesíkom 19";"Šarišské Micha¾any";"08222";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,7033";;;;
"4136";"Banskobystrickı";"Zvolen";"Súkromník";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ scén. vıtvar.";"Kalinèiakova 87";"Zvolen";"96001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"100";;;;
"4137";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.-OUI";"Partizánska 52";"Svidník";"08901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"79,6875";;;;
"4138";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"58,5938";;;;
"4139";"Košickı";"Košice II";"Obèianske zdruenia";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkr. gymnázium FUTURUM";"Trieda SNP 61";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"91,4414";;;;
"4140";"Košickı";"Košice IV";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Dneperská 1";"Košice - Nad jazerom";"04012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"88,3027";;;;
"4141";"Nitriansky";"Topo¾èany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Gogo¾ova 2143/7";"Topo¾èany";"95501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17,4268";;;;
"4142";"ilinskı";"Martin";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Evanjelická SŠ-EZŠ";"M. R. Štefánika 17";"Martin";"03601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"40,0864";;;;
"4143";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola i.";"Kúpe¾ná 97";"Liptovskı Ján";"03203";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"71,6923";;;;
"4144";"Prešovskı";"Kemarok";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Školská 1";"¼ubica";"05971";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"44,7802";;;;
"4145";"Trenèiansky";"Prievidza";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"PŠ ako súèas SŠI";"Úzka 2";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23,4375";;;;
"4146";"ilinskı";"Kysucké Nové Mesto";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.-PŠ";"Murgašova 580";"Kysucké Nové Mesto";"02401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"54,6875";;;;
"4147";"ilinskı";"Martin";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Evanjelická SŠ-GYM";"M. R. Štefánika 17";"Martin";"03601";"66,8293";"4,97512";;;;;"58,0645";;;;;;;;;;;;;;;;;;;;;;;"54,5045";;;;
"4148";"Trenèiansky";"Prievidza";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkr. spojená škola ZŠ";"Ul.¼. Ondrejova 28";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"89,1503";;;;
"4149";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Chminianske Jakubovany 21";"Chminianske Jakubovany";"08233";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"51,2722";;;;
"4150";"Košickı";"Košice II";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkr.spojená škola - ZŠ";"Starozagorská 8";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;;;;;"100";"87,5188";"30,3759";;;;;;;;;;;;;"78,4445";;;;
"4151";"Bratislavskı";"Bratislava V";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. ZUŠ";"Balkánska 87";"Bratislava - Rusovce";"85110";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"60,7143";;;;
"4152";"Trenèiansky";"Ilava";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Štúrová 276";"Bolešov";"01853";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"90,3846";;;;
"4153";"Trenèiansky";"Prievidza";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná  ZUŠ";"Nová 525/2";"Koš";"97241";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0";;;;
"4154";"Trenèiansky";"Prievidza";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná spojená škola - ZUŠ";"Ul.¼. Ondrejova 28";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4155";"Nitriansky";"Komárno";"Súkromník";"Základná umelecká škola";"Maïarskı";"Základná umelecká škola";"Súkromná ZUŠ";"Nitrianska 381";"Okolièná na Ostrove";"94613";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10,1648";;;;
"4156";"Nitriansky";"Levice";"Obèianske zdruenia";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. zákl. umel. škola";"Hlavná 120";"Pohronskı Ruskov";"93562";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,6813";;;;
"4157";"Banskobystrickı";"Brezno";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Spojená škola - ZUŠ";"Hlavná 1";"Pohronská Polhora";"97656";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"76,0989";;;;
"4158";"Banskobystrickı";"Krupina";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Zákl.umel.škola pri ZŠ";"Kostolná 18";"Hontianske Moravce";"96270";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"59,6154";;;;
"4159";"Prešovskı";"Bardejov";"Cirkev, cirkevné spoloèenstvo";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Cirk. spoj.škola - CZUŠ";"Komenského 5";"Bardejov";"08501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"34,6154";;;;
"4160";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Spojená škola - ZUŠ";"Èordáková 50";"Košice - Sídlisko KVP";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,956";;;;
"4161";"Trenèiansky";"Ilava";"Cirkev, cirkevné spoloèenstvo";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SŠ sv. J.Bosca-SOŠ";"Trenèianská 66/28";"Nová Dubnica";"01851";"91,8317";;;;;"47,9042";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4162";"ilinskı";"Martin";"Súkromník";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Súkromná SŠ-SUŠ";"Ul. J. Lettrich è. 3";"Martin";"03601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,0826";;;;
"4164";"Prešovskı";"Bardejov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Cirk. spoj. škola - GYM";"Jiráskova 5";"Bardejov";"08501";"93,1707";"86,0696";;;;"93";;;;;;;;;;;;;;;;;;;;;;;;"73,4234";;;;
"4165";"Prešovskı";"Kemarok";"Obèianske zdruenia";"Odborné uèilište";"Slovenskı";"Špeciálna stredná škola";"Súkromné OU";"Biela voda 2";"Kemarok";"06001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4166";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Premonštrátske gymnázium";"Kováèska 28";"Košice - Staré Mesto";"04001";"21,9512";"8,95522";;;;"34,5";;;;;;;;;"12,6984";"15,873";"3,96825";;;;;;;;;;;;;"71,1712";;;;
"4167";"Košickı";"Košice II";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkr.sp.škola-Gymnázium";"Starozagorská 8";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;;;;;"100";"69,8413";"45,2381";;;;;;;;;;;;;"96,8468";;;;
"4168";"Košickı";"Michalovce";"Obèianske zdruenia";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkr.SOŠ Nová cesta";"Hlavná 265";"Malèice";"07206";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"89,9083";;;;
"4169";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola - PŠ";"Kapušianska 2";"Pavlovce nad Uhom";"07214";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6,25";;;;
"4170";"Nitriansky";"Komárno";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Maïarskı";"Základná škola";"Cirkevná ZŠ s MŠ";"Brnenské námestie 15";"Kolárovo";"94603";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"78,5886";;;;
"4171";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Piaristická ZŠ";"Piaristická 6";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,336054";;;;
"4172";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"SNP 15";"Sabinov";"08301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"46,7692";;;;
"4173";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"SNP 15";"Sabinov";"08301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23,4375";;;;
"4174";"Košickı";"Spišská Nová Ves";"Cirkev, cirkevné spoloèenstvo";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola sv.MMK - ŠZŠ";"Gaštanová 11";"Spišská Nová Ves";"05201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"61,2308";;;;
"4175";"Bratislavskı";"Bratislava III";"Obèianske zdruenia";"Základná škola";"Slovenskı a Francúzsky bil.";"Základná škola";"S-ZŠ franc-slov";"Cádrova 23";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4176";"Bratislavskı";"Bratislava III";"Súkromník";"Základná škola";"Slovenskı a Anglickı bil.";"Základná škola";"Súkromná ZŠ EISB";"Kalinèiakova 12";"Bratislava - Nové Mesto";"83104";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,8632";;;;
"4177";"Nitriansky";"Nitra";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkr. základná škola";"Javorová 644/12";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"97,7916";;;;
"4178";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Makov 264";"Makov";"02356";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"38,9342";;;;
"4179";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rado¾a 326";"Rado¾a";"02336";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"48,1517";;;;
"4180";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hybe 691";"Hybe";"03231";;;;;;;;;;;"12,588";"77,6119";;;;;;;;;;;;;;;;;;"55,2088";;;;
"4181";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 474/5";"Kamenná Poruba";"01314";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"36,2458";;;;
"4182";"Prešovskı";"Levoèa";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"ul. J. Francisciho è. 11";"Levoèa";"05401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"69,9952";;;;
"4183";"Prešovskı";"Prešov";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná spojená škola European English School - ZŠ";"Solivarská 28";"Prešov";"08005";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"70,2832";;;;
"4184";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"ZŠ s MŠ";"Poša 251";"Poša";"09421";;;;;;;;;;;;;;;"100";"88,7218";"14,0602";;;;;;;;;;;;;"21,4114";;;;
"4185";"Košickı";"Košice IV";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Uhorodská 39";"Košice - Juh";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,904";;;;
"4186";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Nám.sv.Cyrila a Metoda 9";"Vrbové";"92203";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"46,7692";;;;
"4187";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Nám.sv.Cyrila a Metoda 9";"Vrbové";"92203";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"35,3846";;;;
"4188";"Košickı";"Spišská Nová Ves";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola RC";"Biele Vody 267";"Mlynky";"05376";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"97,8462";;;;
"4189";"Trnavskı";"Senica";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Školská 694";"Kúty";"90801";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17,8571";;;;
"4190";"Trnavskı";"Trnava";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"SNP 5";"Cífer";"91943";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"81,8681";;;;
"4191";"Nitriansky";"Nitra";"Obèianske zdruenia";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Sasinkova 1";"Luianky";"95141";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"89,8352";;;;
"4192";"Banskobystrickı";"Banská Bystrica";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. zákl. umel. škola";"Drustevná 201";"Poniky";"97633";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4193";"Banskobystrickı";"Banská Bystrica";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. zákl. umel. škola";"Továrenská 2";"Vlkanová";"97631";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"80,4945";;;;
"4194";"Banskobystrickı";"Detva";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Stook 47";"Stook";"96212";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4195";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";;"Slovenskı";"Gymnázium";"Súkr. gym. CENADA";"Majerníkova 60";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"84,6847";;;;
"4196";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"PŠ ako šúèas Spoj.šk.";"Nám.sv.Cyrila a Metoda 9";"Vrbové";"92203";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0";;;;
"4197";"Trnavskı";"Trnava";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkr.Gym. BESST";"Limbová 6051/3";"Trnava";"91702";"79,0244";;;;;;;;;;;;;;;;;;;;;;;;;;;;;"95,045";;;;
"4198";"Trenèiansky";"Púchov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"PŠ ako súèas SŠ";"Športovcov 1461/17";"Púchov";"02001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"75,7812";;;;
"4199";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı - maïarskı ";"Špeciálna stredná škola";"Spoj. šk.i.s Odb. uè.i.";"F. Rákocziho 1";"Šahy";"93601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50,7812";;;;
"4200";"ilinskı";"Èadca";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola pri SŠ";"Palárikova 2758";"Èadca";"02201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16,4062";;;;
"4201";"ilinskı";"ilina";"Súkromník";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkromná PŠ";"Do Stošky 8";"ilina";"01004";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"54,6875";;;;
"4202";"Banskobystrickı";"Banská Štiavnica";"Obec";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ sluieb a lesníctva";"Kolpašská 1586/9";"Banská Štiavnica";"96956";"6,68317";;;;"0,729927";;;"7,11462";;;;;;;"21,5385";"87,1795";;;;;;;;;;;;;;"66,5138";;;;
"4203";"Banskobystrickı";"Brezno";"Obec";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ techniky a sluieb";"Laskomerského 3";"Brezno";"97746";"11,1386";;;;"97,0803";;;;;;;;;;;;;;;;;;;;;;;;;"42,6605";;;;
"4204";"Banskobystrickı";"Rimavská Sobota";"Obec";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"SOŠ tech. a agropotr.";"Okruná 61";"Rimavská Sobota";"97901";"3,46535";;"11,7647";"100";"24,0876";;;"10,2767";;;;;;;;;;;;;;;;;;;;;;"41,2844";;;;
"4205";"Prešovskı";"Prešov";"Obèianske zdruenia";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromná spojená škola European English School - Gymnázium";"Solivarská 28";"Prešov";"08005";"28,7805";"5,97015";;;;;"74,1936";;;;;;;;;;;;;;;;;;;;;;;"86,4865";;;;
"4206";"Prešovskı";"Sabinov";"Obec";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"SNP 16";"Sabinov";"08301";"63,1188";"39";;;"59,854";;;;;;;;;;;;;;;;;;;;;;;;;"27,7523";;;;
"4207";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Odborné uèilište";"Slovenskı - maïarskı ";"Špeciálna stredná škola";"Spoj. škola - OU";"J. Dózsu 32";"Ve¾ké Kapušany";"07901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"48,4375";;;;
"4208";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spoj. škola - PŠ";"J. Dózsu 32";"Ve¾ké Kapušany";"07901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"65,625";;;;
"4209";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"J.Mudrocha 1343/19";"Senica";"90501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17,5228";;;;
"4210";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mládenícka 1343";"Krásno nad Kysucou";"02302";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"31,205";;;;
"4211";"Prešovskı";"Snina";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spojená škola";"Palárikova 1602/1";"Snina";"06901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24,2188";;;;
